text_id,word_index_in_text,surprisal,index,epoch,domain,model,condition
b1,9,0.034402533441968405,6.0,5.404,biology,german-gpt2,dapt
b1,10,4.723682023938635,6.0,5.404,biology,german-gpt2,dapt
b1,11,5.67631559688174,6.0,5.404,biology,german-gpt2,dapt
b1,12,3.6853553434807207,6.0,5.404,biology,german-gpt2,dapt
b1,13,8.233591673898774,6.0,5.404,biology,german-gpt2,dapt
b1,14,2.6921833959374406,6.0,5.404,biology,german-gpt2,dapt
b1,15,10.888461025974417,6.0,5.404,biology,german-gpt2,dapt
b1,16,2.1680408140007037,6.0,5.404,biology,german-gpt2,dapt
b1,17,24.268335303651686,6.0,5.404,biology,german-gpt2,dapt
b1,18,25.013042630998036,6.0,5.404,biology,german-gpt2,dapt
b1,19,24.757128232939234,6.0,5.404,biology,german-gpt2,dapt
b1,20,6.580164915046404,6.0,5.404,biology,german-gpt2,dapt
b1,21,16.24257211396156,6.0,5.404,biology,german-gpt2,dapt
b1,22,6.263072934414006,6.0,5.404,biology,german-gpt2,dapt
b1,23,4.368330438829995,6.0,5.404,biology,german-gpt2,dapt
b1,24,16.045941941473,6.0,5.404,biology,german-gpt2,dapt
b1,25,14.760841482875662,6.0,5.404,biology,german-gpt2,dapt
b1,26,21.189061961659235,6.0,5.404,biology,german-gpt2,dapt
b1,27,3.798773086210519,6.0,5.404,biology,german-gpt2,dapt
b1,28,2.4329326204432222,6.0,5.404,biology,german-gpt2,dapt
b1,29,5.87903292331494,6.0,5.404,biology,german-gpt2,dapt
b1,30,14.45219643014039,6.0,5.404,biology,german-gpt2,dapt
b1,31,3.9816185052671242,6.0,5.404,biology,german-gpt2,dapt
b1,32,11.37248624684029,6.0,5.404,biology,german-gpt2,dapt
b1,33,9.03750806502249,6.0,5.404,biology,german-gpt2,dapt
b1,34,6.927617337000916,6.0,5.404,biology,german-gpt2,dapt
b1,35,8.073217164038601,6.0,5.404,biology,german-gpt2,dapt
b1,36,0.03883461503325734,6.0,5.404,biology,german-gpt2,dapt
b1,37,10.295037296929406,6.0,5.404,biology,german-gpt2,dapt
b1,38,12.426302372765512,6.0,5.404,biology,german-gpt2,dapt
b1,39,2.745419249650816,6.0,5.404,biology,german-gpt2,dapt
b1,40,1.8308628075913873,6.0,5.404,biology,german-gpt2,dapt
b1,41,14.676325252640707,6.0,5.404,biology,german-gpt2,dapt
b1,42,4.84954133559715,6.0,5.404,biology,german-gpt2,dapt
b1,43,25.930422318756204,6.0,5.404,biology,german-gpt2,dapt
b1,44,9.070870635498064,6.0,5.404,biology,german-gpt2,dapt
b1,45,7.051342343962223,6.0,5.404,biology,german-gpt2,dapt
b1,46,13.255088143134595,6.0,5.404,biology,german-gpt2,dapt
b1,47,8.819202897547857,6.0,5.404,biology,german-gpt2,dapt
b1,48,8.155537003839386,6.0,5.404,biology,german-gpt2,dapt
b1,49,0.14794644156954795,6.0,5.404,biology,german-gpt2,dapt
b1,50,8.374426202898517,6.0,5.404,biology,german-gpt2,dapt
b1,51,1.9426503267736568,6.0,5.404,biology,german-gpt2,dapt
b1,52,8.188173205589042,6.0,5.404,biology,german-gpt2,dapt
b1,53,2.4270857262618395,6.0,5.404,biology,german-gpt2,dapt
b1,54,11.842110328453517,6.0,5.404,biology,german-gpt2,dapt
b1,55,4.352655940030358,6.0,5.404,biology,german-gpt2,dapt
b1,56,12.701148578035632,6.0,5.404,biology,german-gpt2,dapt
b1,57,2.767424085863411,6.0,5.404,biology,german-gpt2,dapt
b1,58,2.555257688626507,6.0,5.404,biology,german-gpt2,dapt
b1,59,41.74630381521966,6.0,5.404,biology,german-gpt2,dapt
b1,60,17.77818920912905,6.0,5.404,biology,german-gpt2,dapt
b1,61,0.5960496031540452,6.0,5.404,biology,german-gpt2,dapt
b1,62,0.04651389030657128,6.0,5.404,biology,german-gpt2,dapt
b1,63,2.376309568421104,6.0,5.404,biology,german-gpt2,dapt
b1,64,9.422625977385838,6.0,5.404,biology,german-gpt2,dapt
b1,65,3.87221002209424,6.0,5.404,biology,german-gpt2,dapt
b1,66,11.053518967382885,6.0,5.404,biology,german-gpt2,dapt
b1,67,3.3112600571851463,6.0,5.404,biology,german-gpt2,dapt
b1,68,36.126877848843336,6.0,5.404,biology,german-gpt2,dapt
b1,69,7.7719138786860125,6.0,5.404,biology,german-gpt2,dapt
b1,70,4.65588543107261,6.0,5.404,biology,german-gpt2,dapt
b1,71,11.727718475989233,6.0,5.404,biology,german-gpt2,dapt
b1,72,7.153474509899994,6.0,5.404,biology,german-gpt2,dapt
b1,73,5.276076195932606,6.0,5.404,biology,german-gpt2,dapt
b1,74,14.127924173834469,6.0,5.404,biology,german-gpt2,dapt
b1,75,11.371232686795983,6.0,5.404,biology,german-gpt2,dapt
b1,76,3.4001623609650546,6.0,5.404,biology,german-gpt2,dapt
b1,77,9.99988789478999,6.0,5.404,biology,german-gpt2,dapt
b1,78,4.110544267590524,6.0,5.404,biology,german-gpt2,dapt
b1,79,6.902169408118048,6.0,5.404,biology,german-gpt2,dapt
b1,80,9.170752655674356,6.0,5.404,biology,german-gpt2,dapt
b1,81,4.660412358408621,6.0,5.404,biology,german-gpt2,dapt
b1,82,20.957541668790135,6.0,5.404,biology,german-gpt2,dapt
b1,83,3.3537143185159324,6.0,5.404,biology,german-gpt2,dapt
b1,84,9.211507040484014,6.0,5.404,biology,german-gpt2,dapt
b1,85,1.8770602713182023,6.0,5.404,biology,german-gpt2,dapt
b1,86,1.4741061242251976,6.0,5.404,biology,german-gpt2,dapt
b1,87,27.266986822802064,6.0,5.404,biology,german-gpt2,dapt
b1,88,1.4395775113767733,6.0,5.404,biology,german-gpt2,dapt
b1,89,20.67351713640443,6.0,5.404,biology,german-gpt2,dapt
b1,90,4.079145738987802,6.0,5.404,biology,german-gpt2,dapt
b1,91,9.901182493919578,6.0,5.404,biology,german-gpt2,dapt
b1,92,7.585783247032626,6.0,5.404,biology,german-gpt2,dapt
b1,93,8.47235106050799,6.0,5.404,biology,german-gpt2,dapt
b1,94,4.141275503507897,6.0,5.404,biology,german-gpt2,dapt
b1,95,12.703140147881541,6.0,5.404,biology,german-gpt2,dapt
b1,96,8.609099281723234,6.0,5.404,biology,german-gpt2,dapt
b1,97,12.159626074337641,6.0,5.404,biology,german-gpt2,dapt
b1,98,12.2157887288034,6.0,5.404,biology,german-gpt2,dapt
b1,99,5.812145430741377,6.0,5.404,biology,german-gpt2,dapt
b1,100,0.8997524334471348,6.0,5.404,biology,german-gpt2,dapt
b1,101,18.27165604105115,6.0,5.404,biology,german-gpt2,dapt
b1,102,7.202095456402527,6.0,5.404,biology,german-gpt2,dapt
b1,103,13.04934392204621,6.0,5.404,biology,german-gpt2,dapt
b1,104,1.2075571789502906,6.0,5.404,biology,german-gpt2,dapt
b1,105,4.823510815484484,6.0,5.404,biology,german-gpt2,dapt
b1,106,6.23260036040353,6.0,5.404,biology,german-gpt2,dapt
b1,107,17.897984407143685,6.0,5.404,biology,german-gpt2,dapt
b1,108,2.1455406677536244,6.0,5.404,biology,german-gpt2,dapt
b1,109,18.471019426320716,6.0,5.404,biology,german-gpt2,dapt
b1,110,0.5045795983967553,6.0,5.404,biology,german-gpt2,dapt
b1,111,1.4968922776206621,6.0,5.404,biology,german-gpt2,dapt
b1,112,2.264603569015343,6.0,5.404,biology,german-gpt2,dapt
b1,113,8.89696728239042,6.0,5.404,biology,german-gpt2,dapt
b1,114,4.405772437784035,6.0,5.404,biology,german-gpt2,dapt
b1,115,12.463480894298431,6.0,5.404,biology,german-gpt2,dapt
b1,116,14.207522506423423,6.0,5.404,biology,german-gpt2,dapt
b1,117,10.05403147293462,6.0,5.404,biology,german-gpt2,dapt
b1,118,10.050496885494088,6.0,5.404,biology,german-gpt2,dapt
b1,119,42.87116223896811,6.0,5.404,biology,german-gpt2,dapt
b1,120,4.108898737587069,6.0,5.404,biology,german-gpt2,dapt
b1,121,8.79678876412404,6.0,5.404,biology,german-gpt2,dapt
b1,122,16.337540073854747,6.0,5.404,biology,german-gpt2,dapt
b1,123,9.62168910244483,6.0,5.404,biology,german-gpt2,dapt
b1,124,0.42736975011406864,6.0,5.404,biology,german-gpt2,dapt
b1,125,14.312495266809831,6.0,5.404,biology,german-gpt2,dapt
b1,126,9.333303090033244,6.0,5.404,biology,german-gpt2,dapt
b1,127,4.711768441748067,6.0,5.404,biology,german-gpt2,dapt
b1,128,11.716176376324528,6.0,5.404,biology,german-gpt2,dapt
b1,129,22.06112367272035,6.0,5.404,biology,german-gpt2,dapt
b1,130,5.524925460702641,6.0,5.404,biology,german-gpt2,dapt
b1,131,11.339486215792736,6.0,5.404,biology,german-gpt2,dapt
b1,132,12.760547215064364,6.0,5.404,biology,german-gpt2,dapt
b1,133,0.29266524173469083,6.0,5.404,biology,german-gpt2,dapt
b1,134,6.4618174616122745,6.0,5.404,biology,german-gpt2,dapt
b1,135,3.6191399591067293,6.0,5.404,biology,german-gpt2,dapt
b1,136,8.7125839944698,6.0,5.404,biology,german-gpt2,dapt
b1,137,6.121134177368253,6.0,5.404,biology,german-gpt2,dapt
b1,138,4.93724595219645,6.0,5.404,biology,german-gpt2,dapt
b1,139,5.6210850883836585,6.0,5.404,biology,german-gpt2,dapt
b1,140,6.117815011634071,6.0,5.404,biology,german-gpt2,dapt
b1,141,2.6754732176143086,6.0,5.404,biology,german-gpt2,dapt
b1,142,6.035516497681993,6.0,5.404,biology,german-gpt2,dapt
b1,143,1.2648183725984354,6.0,5.404,biology,german-gpt2,dapt
b1,144,5.153279207355353,6.0,5.404,biology,german-gpt2,dapt
b1,145,2.713998363303483,6.0,5.404,biology,german-gpt2,dapt
b1,146,3.0950998788299064,6.0,5.404,biology,german-gpt2,dapt
b1,147,7.4107819566818725,6.0,5.404,biology,german-gpt2,dapt
b1,148,4.54175568016824,6.0,5.404,biology,german-gpt2,dapt
b1,149,1.807227364985119,6.0,5.404,biology,german-gpt2,dapt
b1,150,10.580258484599815,6.0,5.404,biology,german-gpt2,dapt
b1,151,17.55234812735674,6.0,5.404,biology,german-gpt2,dapt
b1,152,4.372683663688634,6.0,5.404,biology,german-gpt2,dapt
b1,153,13.68438160518989,6.0,5.404,biology,german-gpt2,dapt
b1,154,9.345895725062672,6.0,5.404,biology,german-gpt2,dapt
b1,155,4.203765055733597,6.0,5.404,biology,german-gpt2,dapt
b1,156,8.574686929146793,6.0,5.404,biology,german-gpt2,dapt
b1,157,6.4129633818775815,6.0,5.404,biology,german-gpt2,dapt
b1,158,4.486693714668004,6.0,5.404,biology,german-gpt2,dapt
b1,159,9.271700968285996,6.0,5.404,biology,german-gpt2,dapt
b1,160,1.615989231447252,6.0,5.404,biology,german-gpt2,dapt
b1,161,6.669678445167478,6.0,5.404,biology,german-gpt2,dapt
b2,2,18.68365310042001,6.0,5.404,biology,german-gpt2,dapt
b2,3,6.705351086609443,6.0,5.404,biology,german-gpt2,dapt
b2,4,8.729992766320736,6.0,5.404,biology,german-gpt2,dapt
b2,5,5.213116099174145,6.0,5.404,biology,german-gpt2,dapt
b2,6,11.572877679903222,6.0,5.404,biology,german-gpt2,dapt
b2,7,6.228344133759977,6.0,5.404,biology,german-gpt2,dapt
b2,8,6.814459632039222,6.0,5.404,biology,german-gpt2,dapt
b2,9,3.488480267697331,6.0,5.404,biology,german-gpt2,dapt
b2,10,12.753086113219815,6.0,5.404,biology,german-gpt2,dapt
b2,11,4.750756564733363,6.0,5.404,biology,german-gpt2,dapt
b2,12,2.7573445266616434,6.0,5.404,biology,german-gpt2,dapt
b2,13,19.40893833563865,6.0,5.404,biology,german-gpt2,dapt
b2,14,15.933676654486632,6.0,5.404,biology,german-gpt2,dapt
b2,15,17.313833128094398,6.0,5.404,biology,german-gpt2,dapt
b2,16,2.123049808569691,6.0,5.404,biology,german-gpt2,dapt
b2,17,7.762868279181232,6.0,5.404,biology,german-gpt2,dapt
b2,18,7.70207653968485,6.0,5.404,biology,german-gpt2,dapt
b2,19,3.0393572059975544,6.0,5.404,biology,german-gpt2,dapt
b2,20,23.466669482871616,6.0,5.404,biology,german-gpt2,dapt
b2,21,0.15227308435971337,6.0,5.404,biology,german-gpt2,dapt
b2,22,0.5065809605048458,6.0,5.404,biology,german-gpt2,dapt
b2,23,20.956036476629784,6.0,5.404,biology,german-gpt2,dapt
b2,24,9.940624737094478,6.0,5.404,biology,german-gpt2,dapt
b2,25,6.269063434108859,6.0,5.404,biology,german-gpt2,dapt
b2,26,4.959215703948269,6.0,5.404,biology,german-gpt2,dapt
b2,27,3.3124512090250224,6.0,5.404,biology,german-gpt2,dapt
b2,28,4.519076671964264,6.0,5.404,biology,german-gpt2,dapt
b2,29,4.49535992044498,6.0,5.404,biology,german-gpt2,dapt
b2,30,3.347088514908792,6.0,5.404,biology,german-gpt2,dapt
b2,31,18.184922674974764,6.0,5.404,biology,german-gpt2,dapt
b2,32,16.921229928826225,6.0,5.404,biology,german-gpt2,dapt
b2,33,2.960911791355407,6.0,5.404,biology,german-gpt2,dapt
b2,34,4.5834074704501,6.0,5.404,biology,german-gpt2,dapt
b2,35,3.9893632280007782,6.0,5.404,biology,german-gpt2,dapt
b2,36,11.618928786394154,6.0,5.404,biology,german-gpt2,dapt
b2,37,1.912868435089046,6.0,5.404,biology,german-gpt2,dapt
b2,38,14.272654281858905,6.0,5.404,biology,german-gpt2,dapt
b2,39,1.3501736201956238,6.0,5.404,biology,german-gpt2,dapt
b2,40,13.5266748902099,6.0,5.404,biology,german-gpt2,dapt
b2,41,3.8525087215073017,6.0,5.404,biology,german-gpt2,dapt
b2,42,16.37926031323165,6.0,5.404,biology,german-gpt2,dapt
b2,43,9.596609638245774,6.0,5.404,biology,german-gpt2,dapt
b2,44,3.0606713598842843,6.0,5.404,biology,german-gpt2,dapt
b2,45,4.247891676361373,6.0,5.404,biology,german-gpt2,dapt
b2,46,9.514567300597818,6.0,5.404,biology,german-gpt2,dapt
b2,47,5.081255968861725,6.0,5.404,biology,german-gpt2,dapt
b2,48,7.060563365770884,6.0,5.404,biology,german-gpt2,dapt
b2,49,3.852901930278982,6.0,5.404,biology,german-gpt2,dapt
b2,50,17.108241111652028,6.0,5.404,biology,german-gpt2,dapt
b2,51,1.792686098752861,6.0,5.404,biology,german-gpt2,dapt
b2,52,6.125562486090138,6.0,5.404,biology,german-gpt2,dapt
b2,53,13.76546914630158,6.0,5.404,biology,german-gpt2,dapt
b2,54,4.139609335586338,6.0,5.404,biology,german-gpt2,dapt
b2,55,3.3413738753859223,6.0,5.404,biology,german-gpt2,dapt
b2,56,2.5282271753903993,6.0,5.404,biology,german-gpt2,dapt
b2,57,25.736890005264137,6.0,5.404,biology,german-gpt2,dapt
b2,58,2.6893945252710494,6.0,5.404,biology,german-gpt2,dapt
b2,59,12.857197337265642,6.0,5.404,biology,german-gpt2,dapt
b2,60,1.0291456446155793,6.0,5.404,biology,german-gpt2,dapt
b2,61,0.055987366523324714,6.0,5.404,biology,german-gpt2,dapt
b2,62,12.215934570091331,6.0,5.404,biology,german-gpt2,dapt
b2,63,5.547595525808774,6.0,5.404,biology,german-gpt2,dapt
b2,64,10.391835668175728,6.0,5.404,biology,german-gpt2,dapt
b2,65,8.916396506423693,6.0,5.404,biology,german-gpt2,dapt
b2,66,12.129824920596134,6.0,5.404,biology,german-gpt2,dapt
b2,67,5.4771190992770045,6.0,5.404,biology,german-gpt2,dapt
b2,68,4.416338363922442,6.0,5.404,biology,german-gpt2,dapt
b2,69,3.097869487439401,6.0,5.404,biology,german-gpt2,dapt
b2,70,6.983246157318396,6.0,5.404,biology,german-gpt2,dapt
b2,71,14.006297355213686,6.0,5.404,biology,german-gpt2,dapt
b2,72,7.180144966707605,6.0,5.404,biology,german-gpt2,dapt
b2,73,5.917228206279759,6.0,5.404,biology,german-gpt2,dapt
b2,74,2.5284691549801632,6.0,5.404,biology,german-gpt2,dapt
b2,75,10.311738532154694,6.0,5.404,biology,german-gpt2,dapt
b2,76,0.05047742397618692,6.0,5.404,biology,german-gpt2,dapt
b2,77,33.055460024032904,6.0,5.404,biology,german-gpt2,dapt
b2,78,14.243908155689116,6.0,5.404,biology,german-gpt2,dapt
b2,79,8.923983005118552,6.0,5.404,biology,german-gpt2,dapt
b2,80,4.6675792194353765,6.0,5.404,biology,german-gpt2,dapt
b2,81,11.68491818556491,6.0,5.404,biology,german-gpt2,dapt
b2,82,15.325365763217636,6.0,5.404,biology,german-gpt2,dapt
b2,83,27.48106169001776,6.0,5.404,biology,german-gpt2,dapt
b2,84,8.113727333484034,6.0,5.404,biology,german-gpt2,dapt
b2,85,4.220318729844444,6.0,5.404,biology,german-gpt2,dapt
b2,86,7.968732802133895,6.0,5.404,biology,german-gpt2,dapt
b2,87,11.109226211789158,6.0,5.404,biology,german-gpt2,dapt
b2,88,9.200565504236122,6.0,5.404,biology,german-gpt2,dapt
b2,89,12.209528560311995,6.0,5.404,biology,german-gpt2,dapt
b2,90,3.4697692432140608,6.0,5.404,biology,german-gpt2,dapt
b2,91,5.589452663375764,6.0,5.404,biology,german-gpt2,dapt
b2,92,5.032507486474661,6.0,5.404,biology,german-gpt2,dapt
b2,93,2.4184573566680525,6.0,5.404,biology,german-gpt2,dapt
b2,94,4.978508029791455,6.0,5.404,biology,german-gpt2,dapt
b2,95,22.607143877452618,6.0,5.404,biology,german-gpt2,dapt
b2,96,12.549333455763119,6.0,5.404,biology,german-gpt2,dapt
b2,97,2.612948408945182,6.0,5.404,biology,german-gpt2,dapt
b2,98,9.87743005600024,6.0,5.404,biology,german-gpt2,dapt
b2,99,10.665792217941851,6.0,5.404,biology,german-gpt2,dapt
b2,100,1.1818775894367102,6.0,5.404,biology,german-gpt2,dapt
b2,101,3.4811854515783343,6.0,5.404,biology,german-gpt2,dapt
b2,102,6.097364210654671,6.0,5.404,biology,german-gpt2,dapt
b2,103,4.835373748784374,6.0,5.404,biology,german-gpt2,dapt
b2,104,6.408491145024545,6.0,5.404,biology,german-gpt2,dapt
b2,105,11.222920502621545,6.0,5.404,biology,german-gpt2,dapt
b2,106,3.600748478388762,6.0,5.404,biology,german-gpt2,dapt
b2,107,0.43309664340081205,6.0,5.404,biology,german-gpt2,dapt
b2,108,4.128619300230903,6.0,5.404,biology,german-gpt2,dapt
b2,109,8.867333295785551,6.0,5.404,biology,german-gpt2,dapt
b2,110,4.685567572819721,6.0,5.404,biology,german-gpt2,dapt
b2,111,10.326431353983205,6.0,5.404,biology,german-gpt2,dapt
b2,112,17.557473833765943,6.0,5.404,biology,german-gpt2,dapt
b2,113,5.79561377040984,6.0,5.404,biology,german-gpt2,dapt
b2,114,46.11843692482167,6.0,5.404,biology,german-gpt2,dapt
b2,115,5.714915727006691,6.0,5.404,biology,german-gpt2,dapt
b2,116,9.794621785471005,6.0,5.404,biology,german-gpt2,dapt
b2,117,10.496191301066263,6.0,5.404,biology,german-gpt2,dapt
b2,118,10.851004580477703,6.0,5.404,biology,german-gpt2,dapt
b2,119,9.3340116585548,6.0,5.404,biology,german-gpt2,dapt
b2,120,7.62750761399315,6.0,5.404,biology,german-gpt2,dapt
b2,121,1.2897884476858812,6.0,5.404,biology,german-gpt2,dapt
b2,122,4.909646176385986,6.0,5.404,biology,german-gpt2,dapt
b2,123,13.5122035820357,6.0,5.404,biology,german-gpt2,dapt
b2,124,1.2261372386449285,6.0,5.404,biology,german-gpt2,dapt
b2,125,10.778976182504548,6.0,5.404,biology,german-gpt2,dapt
b2,126,2.424655611405148,6.0,5.404,biology,german-gpt2,dapt
b2,127,8.679078334428707,6.0,5.404,biology,german-gpt2,dapt
b2,128,11.891342770020108,6.0,5.404,biology,german-gpt2,dapt
b2,129,6.8609961192537785,6.0,5.404,biology,german-gpt2,dapt
b2,130,6.587948849824455,6.0,5.404,biology,german-gpt2,dapt
b2,131,8.934513158865581,6.0,5.404,biology,german-gpt2,dapt
b2,132,0.9340116354729826,6.0,5.404,biology,german-gpt2,dapt
b2,133,8.910598261834673,6.0,5.404,biology,german-gpt2,dapt
b2,134,6.441405872677272,6.0,5.404,biology,german-gpt2,dapt
b2,135,17.212681360006787,6.0,5.404,biology,german-gpt2,dapt
b2,136,18.251067245492262,6.0,5.404,biology,german-gpt2,dapt
b2,137,11.324697083679741,6.0,5.404,biology,german-gpt2,dapt
b2,138,14.742208366533232,6.0,5.404,biology,german-gpt2,dapt
b2,139,10.165226511884667,6.0,5.404,biology,german-gpt2,dapt
b2,140,20.494162621195038,6.0,5.404,biology,german-gpt2,dapt
b2,141,11.080777167174036,6.0,5.404,biology,german-gpt2,dapt
b2,142,1.0782176048710839,6.0,5.404,biology,german-gpt2,dapt
b2,143,5.3923086067264245,6.0,5.404,biology,german-gpt2,dapt
b2,144,8.606130173238737,6.0,5.404,biology,german-gpt2,dapt
b2,145,16.60386208802184,6.0,5.404,biology,german-gpt2,dapt
b2,146,12.067647000933798,6.0,5.404,biology,german-gpt2,dapt
b2,147,4.641683447729662,6.0,5.404,biology,german-gpt2,dapt
b2,148,4.15332735974976,6.0,5.404,biology,german-gpt2,dapt
b2,149,10.505947855351879,6.0,5.404,biology,german-gpt2,dapt
b3,1,18.175788633391775,6.0,5.404,biology,german-gpt2,dapt
b3,2,4.541306805449488,6.0,5.404,biology,german-gpt2,dapt
b3,3,9.929387530423005,6.0,5.404,biology,german-gpt2,dapt
b3,4,11.463725106914822,6.0,5.404,biology,german-gpt2,dapt
b3,5,3.109698798131047,6.0,5.404,biology,german-gpt2,dapt
b3,6,7.613660946806883,6.0,5.404,biology,german-gpt2,dapt
b3,7,4.698884877406631,6.0,5.404,biology,german-gpt2,dapt
b3,8,1.7498472842147457,6.0,5.404,biology,german-gpt2,dapt
b3,9,8.749488182176762,6.0,5.404,biology,german-gpt2,dapt
b3,10,1.9210075140411285,6.0,5.404,biology,german-gpt2,dapt
b3,11,7.255868239951896,6.0,5.404,biology,german-gpt2,dapt
b3,12,4.2813381743705685,6.0,5.404,biology,german-gpt2,dapt
b3,13,10.037491557435843,6.0,5.404,biology,german-gpt2,dapt
b3,14,0.6931550064278196,6.0,5.404,biology,german-gpt2,dapt
b3,15,0.2450878322130153,6.0,5.404,biology,german-gpt2,dapt
b3,16,22.273909261244935,6.0,5.404,biology,german-gpt2,dapt
b3,17,13.127894848044663,6.0,5.404,biology,german-gpt2,dapt
b3,18,0.8377335117455211,6.0,5.404,biology,german-gpt2,dapt
b3,19,3.4212154451877743,6.0,5.404,biology,german-gpt2,dapt
b3,20,36.758585990861974,6.0,5.404,biology,german-gpt2,dapt
b3,21,10.995542927846428,6.0,5.404,biology,german-gpt2,dapt
b3,22,7.002883136393912,6.0,5.404,biology,german-gpt2,dapt
b3,23,8.581744409207598,6.0,5.404,biology,german-gpt2,dapt
b3,24,7.535863562793186,6.0,5.404,biology,german-gpt2,dapt
b3,25,4.397323618077748,6.0,5.404,biology,german-gpt2,dapt
b3,26,16.89122445969549,6.0,5.404,biology,german-gpt2,dapt
b3,27,2.7196889252552316,6.0,5.404,biology,german-gpt2,dapt
b3,28,12.696200938139949,6.0,5.404,biology,german-gpt2,dapt
b3,29,20.314865892156337,6.0,5.404,biology,german-gpt2,dapt
b3,30,4.748881609873657,6.0,5.404,biology,german-gpt2,dapt
b3,31,27.53414022260126,6.0,5.404,biology,german-gpt2,dapt
b3,32,4.616549559167269,6.0,5.404,biology,german-gpt2,dapt
b3,33,29.707918517570647,6.0,5.404,biology,german-gpt2,dapt
b3,34,4.24650962377904,6.0,5.404,biology,german-gpt2,dapt
b3,35,38.46453770239145,6.0,5.404,biology,german-gpt2,dapt
b3,36,22.160368599289892,6.0,5.404,biology,german-gpt2,dapt
b3,37,2.975114462628959,6.0,5.404,biology,german-gpt2,dapt
b3,38,3.4232981550897232,6.0,5.404,biology,german-gpt2,dapt
b3,39,17.65008449198087,6.0,5.404,biology,german-gpt2,dapt
b3,40,6.662452422108827,6.0,5.404,biology,german-gpt2,dapt
b3,41,11.369947782913556,6.0,5.404,biology,german-gpt2,dapt
b3,42,5.760811361181242,6.0,5.404,biology,german-gpt2,dapt
b3,43,9.250497068042808,6.0,5.404,biology,german-gpt2,dapt
b3,44,23.137015201489596,6.0,5.404,biology,german-gpt2,dapt
b3,45,14.157044964209163,6.0,5.404,biology,german-gpt2,dapt
b3,46,4.901696450332504,6.0,5.404,biology,german-gpt2,dapt
b3,47,13.024973980418949,6.0,5.404,biology,german-gpt2,dapt
b3,48,11.391595583142959,6.0,5.404,biology,german-gpt2,dapt
b3,49,8.252243536350147,6.0,5.404,biology,german-gpt2,dapt
b3,50,3.299033122604706,6.0,5.404,biology,german-gpt2,dapt
b3,51,8.820061456438795,6.0,5.404,biology,german-gpt2,dapt
b3,52,1.3659157941683746,6.0,5.404,biology,german-gpt2,dapt
b3,53,13.185608528047227,6.0,5.404,biology,german-gpt2,dapt
b3,54,3.9339208368768332,6.0,5.404,biology,german-gpt2,dapt
b3,55,19.296886479122,6.0,5.404,biology,german-gpt2,dapt
b3,56,2.602765316187595,6.0,5.404,biology,german-gpt2,dapt
b3,57,4.239083756880085,6.0,5.404,biology,german-gpt2,dapt
b3,58,17.793066396359283,6.0,5.404,biology,german-gpt2,dapt
b3,59,0.6687770246116317,6.0,5.404,biology,german-gpt2,dapt
b3,60,12.617439763350818,6.0,5.404,biology,german-gpt2,dapt
b3,61,3.0112366667202783,6.0,5.404,biology,german-gpt2,dapt
b3,62,26.144537816873168,6.0,5.404,biology,german-gpt2,dapt
b3,63,4.991114014134397,6.0,5.404,biology,german-gpt2,dapt
b3,64,6.914440714222411,6.0,5.404,biology,german-gpt2,dapt
b3,65,8.59274992300161,6.0,5.404,biology,german-gpt2,dapt
b3,66,8.655456173367398,6.0,5.404,biology,german-gpt2,dapt
b3,67,2.0009271639664723,6.0,5.404,biology,german-gpt2,dapt
b3,68,18.91309889555874,6.0,5.404,biology,german-gpt2,dapt
b3,69,2.811297032081164,6.0,5.404,biology,german-gpt2,dapt
b3,70,1.0756834620084519,6.0,5.404,biology,german-gpt2,dapt
b3,71,22.659322682798127,6.0,5.404,biology,german-gpt2,dapt
b3,72,10.199845243642145,6.0,5.404,biology,german-gpt2,dapt
b3,73,14.61369484662395,6.0,5.404,biology,german-gpt2,dapt
b3,74,4.048796648520646,6.0,5.404,biology,german-gpt2,dapt
b3,75,4.786146466697309,6.0,5.404,biology,german-gpt2,dapt
b3,76,2.047936041840058,6.0,5.404,biology,german-gpt2,dapt
b3,77,2.9291699853815634,6.0,5.404,biology,german-gpt2,dapt
b3,78,5.273949802437338,6.0,5.404,biology,german-gpt2,dapt
b3,79,6.644490554052715,6.0,5.404,biology,german-gpt2,dapt
b3,80,17.37553379590059,6.0,5.404,biology,german-gpt2,dapt
b3,81,5.942523414568662,6.0,5.404,biology,german-gpt2,dapt
b3,82,14.414259465117166,6.0,5.404,biology,german-gpt2,dapt
b3,83,3.505545762177146,6.0,5.404,biology,german-gpt2,dapt
b3,84,7.5187065735431124,6.0,5.404,biology,german-gpt2,dapt
b3,85,4.356904255471971,6.0,5.404,biology,german-gpt2,dapt
b3,86,0.23908439082368452,6.0,5.404,biology,german-gpt2,dapt
b3,87,6.365331066894618,6.0,5.404,biology,german-gpt2,dapt
b3,88,2.280737605458085,6.0,5.404,biology,german-gpt2,dapt
b3,89,10.364843206101124,6.0,5.404,biology,german-gpt2,dapt
b3,90,3.214049271542056,6.0,5.404,biology,german-gpt2,dapt
b3,91,8.350080983777318,6.0,5.404,biology,german-gpt2,dapt
b3,92,5.673161435064917,6.0,5.404,biology,german-gpt2,dapt
b3,93,8.33620133891775,6.0,5.404,biology,german-gpt2,dapt
b3,94,3.804378000802138,6.0,5.404,biology,german-gpt2,dapt
b3,95,11.12232853806249,6.0,5.404,biology,german-gpt2,dapt
